userName,verified,itemName,brand,category,price,reviewTime,rating,summary,vote_level,new_ser_dev,ML_ITEM_NAME,Positive Phrases,Negative Phrases
sam mcdonald,TRUE,Blue Lily Organics | Raw Nigella Black Cumin Seeds (Nigella Sativa) | Certified Organic Ingredients | Non-GMO &amp; Gluten Free | Healthy Spice w/Antioxidant &amp; Anti Inflammatory Qualities | 16oz/1lb Bag,Blue Lily Organics,Grocery_and_Gourmet_Food,15.99,1/1/18,5,good addition to diet,1. Votes - 0,sammcdonald,N,TBC,TBC
akzoo,TRUE,Jelly Belly Cocktail Classics 5-Flavor Gift Box NET WT 4.25 OZ (120g),Jelly Belly,Grocery_and_Gourmet_Food,6,1/1/18,5,Five Stars,1. Votes - 0,akzoo,N,TBC,TBC
Kyot,TRUE,"Ocean Spray Craisins Dried Cranberries, 24 Ounce",Ocean Spray,Prime_Pantry,5.48,1/1/18,5,Five Stars,1. Votes - 0,kyot,N,TBC,TBC
crawf71,TRUE,Fluval External Filter,Fluval,Pet_Supplies,179.99,1/1/18,3,"Make sure you don't get a defective unit.  Otherwise, works great.",2. Votes < 10,crawf71,N,TBC,TBC
chris,TRUE,API Quick Start Aquarium Nitrifying Bacteria,API,Pet_Supplies,12.23,1/1/18,4,Does it work? It might. I didn't examine ...,1. Votes - 0,chris,N,TBC,TBC
"Peter M. Ross, Ph.D.",TRUE,"Kirkland Signature Roasted, Seasoned Seaweed Winter Harvest (12 Packages of 17 gm Seasoned Seaweed)",Kirkland Signature,Grocery_and_Gourmet_Food,20.99,1/1/18,5,I eat a whole container but the calories are zip and it's nutritive.,1. Votes - 0,"petermross,phd",N,TBC,TBC
Debra D Johnson,TRUE,"Red Heart Super Saver Yarn, Hunter Green",Red Heart,Arts_Crafts_and_Sewing,7.33,1/1/18,2,This is the regulr size 7oz. skien.,1. Votes - 0,debradjohnson,N,TBC,TBC
KitCat,TRUE,"Garden of Eatin' No Salt Added Blue Corn Tortilla Chips, 8.1 oz. (Pack of 12)",Garden of Eatin',Grocery_and_Gourmet_Food,30.96,1/1/18,5,Five Stars,1. Votes - 0,kitcat,N,TBC,TBC
debi Houck,TRUE,"Red Heart Super Saver Yarn, Hunter Green",Red Heart,Arts_Crafts_and_Sewing,7.33,1/1/18,5,Five Stars,1. Votes - 0,debihouck,N,TBC,TBC
artquinn,TRUE,Pure Maple Sugar - 8 0z - A&amp;A Maple,Maple,Grocery_and_Gourmet_Food,8.75,1/1/18,5,YUM!!!,1. Votes - 0,artquinn,N,TBC,TBC
Vortex,TRUE,"Fresh Roasted Coffee LLC, Italian Roast Espresso Coffee, Whole Bean, 2 Pound Bag",Fresh Roasted Coffee,Grocery_and_Gourmet_Food,17.95,1/1/18,5,Great!,1. Votes - 0,vortex,N,TBC,TBC
captaine23,TRUE,"Solvit PetSafe Deluxe Extra-Long Telescoping Pet Ramp, Longer Length Dog Ramp for Steep Inclines",Solvit,Pet_Supplies,110.95,1/1/18,5,telescopes easily and my dog loves going up and down it,1. Votes - 0,captaine23,N,TBC,TBC
Mary Kean,TRUE,"Pop-Tarts Breakfast&nbsp;Toaster Pastries, Frosted Strawberry Flavored, Family Pack, 58.6 oz (32 Count)",Pop-Tarts,Grocery_and_Gourmet_Food,6.2,1/1/18,5,This is a lot of sugar,1. Votes - 0,marykean,N,TBC,TBC
S. McGuinness,TRUE,"Godiva Chocolatier Happy Birthday Cake Chocolate Truffle Flight, Great for any gift, Birthday Gift, 6 Count",GODIVA Chocolatier,Grocery_and_Gourmet_Food,17,1/1/18,5,Great birthday gift..,2. Votes < 10,smcguinness,N,TBC,TBC
Andre &amp; Tammie,TRUE,"Mrs. Dash Combo All Natural Seasoning Blends 2.5 oz; Original,Onion&amp;Herb,Garlic&amp;Herb by Mrs. Dash",Mrs. Dash,Grocery_and_Gourmet_Food,11.98,1/1/18,5,This is a good combo for vegetable and meat.,2. Votes < 10,andre&amp;tammie,N,TBC,TBC
Jo,TRUE,Sweet Baby Ray's Sweet &amp; Sour Dipping Sauce (Pack of 2) 14 oz Bottles,Sweet Baby Ray's,Grocery_and_Gourmet_Food,12.71,1/1/18,5,Five Stars,1. Votes - 0,jo,N,TBC,TBC
Matthew S.,FALSE,"MCCAFE Premium Roast Coffee, K-CUP PODS, 84 Count",McCaf,Grocery_and_Gourmet_Food,32.16,1/1/18,4,Great on small cup setting.,1. Votes - 0,matthews,N,TBC,TBC
Debra Ponzetti,TRUE,"Zilla Reptile Habitat D&eacute;cor Shale Rock Den, Medium",Zilla,Pet_Supplies,22.19,1/1/18,5,Five Stars,1. Votes - 0,debraponzetti,N,TBC,TBC
pam,TRUE,"Terrasoul Superfoods Raw Coconut Chips (Organic), 12 Ounces",Terrasoul Superfoods,Grocery_and_Gourmet_Food,8.99,1/1/18,5,Great Fiber ... texture,1. Votes - 0,pam,N,TBC,TBC
Amazon Customer,TRUE,Hikari USA Inc. Ich x - Ich Treatment With More 16oz,Hikari Sales USA,Pet_Supplies,19.99,1/1/18,5,Five Stars,1. Votes - 0,amazoncustomer,N,TBC,TBC
KDude,TRUE,"Hoosier Hill Farm Heavy Cream Powder Jar, 1 Pound",Hoosier Hill Farm,Grocery_and_Gourmet_Food,15.99,1/1/18,1,Pass on this one,1. Votes - 0,kdude,N,TBC,TBC
Candace,TRUE,"Yaley Vybar Candle Making Wax, 4-Ounce",Yaley,Arts_Crafts_and_Sewing,14.13,1/1/18,1,One Star,1. Votes - 0,candace,N,TBC,TBC
Matt,TRUE,Poseymom Live Organic Water Kefir For Your Health Of Your Family,Posemom,Grocery_and_Gourmet_Food,8.99,1/1/18,5,Really Happy Grains!,1. Votes - 0,matt,N,TBC,TBC
brian,TRUE,"NOW Foods Organic Coconut Flour,16-Ounce",NOW Foods,Grocery_and_Gourmet_Food,9.95,1/1/18,5,Five Stars,1. Votes - 0,brian,N,TBC,TBC
Jo,TRUE,Bulk No Calorie Sweetener - 1000 Yellow Packets (Generic Splenda),Miracle Sweet,Grocery_and_Gourmet_Food,20.99,1/1/18,5,Packaged in a big manila envelope. Nothing written on ...,1. Votes - 0,jo,N,TBC,TBC
Kiera Kittie,TRUE,LitterMaid Single Cat Self-Cleaning Litter Box,LitterMaid,Pet_Supplies,86.21,1/1/18,3,"Not the best, not the worst, good for SMALL cats.",3. Votes < 100,kierakittie,N,TBC,TBC
SR,TRUE,Outward Hound Squeaker Matz Dog Toy,Outward Hound,Pet_Supplies,6.99,1/1/18,2,Not very durable,1. Votes - 0,sr,N,TBC,TBC
Anna C. Wilson,TRUE,Aspen Pet Oval with Bone Applique,Petmate,Pet_Supplies,11.75,1/1/18,5,Five Stars,1. Votes - 0,annacwilson,N,TBC,TBC
aa allen,TRUE,Aspen Pet Oval with Bone Applique,Petmate,Pet_Supplies,11.75,1/1/18,2,seams ripping after just a few weeks,1. Votes - 0,aaallen,N,TBC,TBC
Austin,TRUE,"Wilton Treatology Flavor System, Infuse Gourmet Flavors into Cake Batter, Cookie Dough, Icing, Fondant, Buttercream, Drinks and More, 8-Flavors",Wilton,Grocery_and_Gourmet_Food,23.05,1/1/18,5,Five Stars,1. Votes - 0,austin,N,TBC,TBC
Amazon Customer,TRUE,Nature's Miracle Intense Defense Clumping Litter,Nature's Miracle,Pet_Supplies,17.41,1/1/18,2,"Low dust, does not control odor",1. Votes - 0,amazoncustomer,N,TBC,TBC
pat truesdale,TRUE,VitaFiber IMO Syrup - Prebiotic Fiber Sugar-Free Sweetener - Alternative Sugar Substitute - 28.4 fl. oz,VitaFiber,Grocery_and_Gourmet_Food,18.99,1/1/18,5,Five Stars,1. Votes - 0,pattruesdale,N,TBC,TBC
i1der2,TRUE,"Best Friends by Sheri OrthoComfort Deep Dish Cuddler (Multiple Sizes) &ndash; Self-Warming Cat and Dog Bed Cushion for Joint-Relief and Improved Sleep &ndash; Machine Washable, Waterproof Bottom",Best Friends by Sheri,Pet_Supplies,34.72,1/1/18,5,"It is the very best of the Best in Pet beds, worth every dime!  You have to do this for your loved one!",1. Votes - 0,i1der2,N,TBC,TBC
Pippa,TRUE,"Best Friends by Sheri OrthoComfort Deep Dish Cuddler (Multiple Sizes) &ndash; Self-Warming Cat and Dog Bed Cushion for Joint-Relief and Improved Sleep &ndash; Machine Washable, Waterproof Bottom",Best Friends by Sheri,Pet_Supplies,34.72,1/1/18,5,Warm and cozy,1. Votes - 0,pippa,N,TBC,TBC
Alicia Francis,TRUE,"HyperX Cloud Gaming Headset for PC, Xbox One&sup1;, PS4, PS4 PRO, Xbox One S&sup1;, Nnintedo Switch (KHX-H3CL/WR) - Black",HyperX,Video_Games,4.8,1/1/18,5,Five Stars,1. Votes - 0,aliciafrancis,N,TBC,TBC
Jenna S.,TRUE,"Country Time Flavored Drink Mix, Lemonade, 82.5 Ounce Canister",Country Time,Prime_Pantry,6.99,1/1/18,5,"Easy, not healthy obviously",1. Votes - 0,jennas,N,TBC,TBC
Roni,TRUE,Multipet Latex Globken Chicken MINI Dog toy Assorted,Multipet,Pet_Supplies,6.08,1/1/18,4,Not good for large dogs but we supervised our Dane and ...,1. Votes - 0,roni,N,TBC,TBC
Deanna Lancaster,TRUE,"Blue Diamond Almonds Artisan Nut-Thins Cracker Crisps, Multi-Seeds, 4.25 Ounce",Blue Diamond Almonds,Prime_Pantry,3.15,1/1/18,5,These are my favorite crackers at the moment,1. Votes - 0,deannalancaster,N,TBC,TBC
Maryellen,TRUE,Multipet Swingin Slevin XXL Oversized 30-Inch Pink Pig Plush Dog Toy,Multipet,Pet_Supplies,7.72,1/1/18,4,Four Stars,1. Votes - 0,maryellen,N,TBC,TBC
Deanna Lancaster,TRUE,"Blue Diamond Almonds Nut Thins Cracker Crisps, Honey Cinnamon, 4.25 Ounce",Blue Diamond Almonds,Prime_Pantry,2.85,1/1/18,4,Nut-thins are my favorite crackers at the moment,1. Votes - 0,deannalancaster,N,TBC,TBC
John,TRUE,"Terrasoul Superfoods Organic Cacao Powder, 1 Pound",Terrasoul Superfoods,Grocery_and_Gourmet_Food,9.99,1/1/18,5,The taste is excellent and this cacao works well with espresso to yield ...,1. Votes - 0,john,N,TBC,TBC
Deanna Lancaster,TRUE,"Blue Diamond Almonds Nut Thins Cracker Crisps, Country Ranch, 4.25 Ounce",Blue Diamond Almonds,Prime_Pantry,2.85,1/1/18,5,These are my favorite crackers at the moment,1. Votes - 0,deannalancaster,N,TBC,TBC
swanson,TRUE,"Dog Not Gone Visibility Products Safety Dog Vest, Hunter Orange",Dog Not Gone Visibility Products,Pet_Supplies,40,1/1/18,5,great for hunting dogs,1. Votes - 0,swanson,N,TBC,TBC
Deanna Lancaster,TRUE,"Blue Diamond Almonds Artisan Nut-Thins Cracker Crisps, Flax Seeds, 4.25 Ounce",Blue Diamond Almonds,Prime_Pantry,2.79,1/1/18,5,These are my favorite crackers at the moment,1. Votes - 0,deannalancaster,N,TBC,TBC
Deanna Lancaster,TRUE,Jelly Belly Harry Potter Bertie Bott's Every Flavor Beans - 1.2 oz - 24 ct,Jelly Belly,Grocery_and_Gourmet_Food,35.5,1/1/18,5,These were a lot of fun at my daughter's Harry Potter birthday party,1. Votes - 0,deannalancaster,N,TBC,TBC
Cheryl,TRUE,"Progresso Soup, Traditional, Beef Barley Soup, 19 oz Can",Progresso,Prime_Pantry,1.69,1/1/18,5,Five Stars,1. Votes - 0,cheryl,N,TBC,TBC
Amanda Duffy,TRUE,Glad FreezerWrap Plastic Food Wrap - 150 Square Foot Roll,Glad,Prime_Pantry,2.6,1/1/18,4,Four Stars,1. Votes - 0,amandaduffy,N,TBC,TBC
Bmat,TRUE,"Pepperidge Farm, Pirouettes, Cookies, Chocolate Hazelnut, 13.5 oz, Tin",Pepperidge Farm,Prime_Pantry,4.98,1/1/18,5,Both Crispy and Creamy,1. Votes - 0,bmat,N,TBC,TBC
Liz M.,TRUE,"FURminator Soft Grooming Slicker Brush, Dogs, Small or Large",Furminator,Pet_Supplies,11.49,1/1/18,5,Five Stars,1. Votes - 0,lizm,N,TBC,TBC
toni,TRUE,"San-J Tamari Gluten Free Soy Sauce, Non GMO Black Label, 64 Ounce",San-J,Grocery_and_Gourmet_Food,18.96,1/1/18,4,"Yum, very salty",1. Votes - 0,toni,N,TBC,TBC
MENYC,TRUE,Weruva B.F.F. - Best Feline Friend Grain-Free Wet Cat Food Cans,Weruva,Pet_Supplies,19.99,1/1/18,5,Five Stars,1. Votes - 0,menyc,N,TBC,TBC
Happy Flamingo,TRUE,Gjetost (2 pack) - 8.8 Ounces Each,Ski Queen,Grocery_and_Gourmet_Food,29.97,1/1/18,5,YUMMY,1. Votes - 0,happyflamingo,N,TBC,TBC
Slug Jones,TRUE,Logitech Dual-Motor Feedback Driving Force G29 Racing Wheel with Responsive Pedals for Playstation 4 and Playstation 3,Logitech,Video_Games,4.82,1/1/18,4,Shifter could be better in design,1. Votes - 0,slugjones,N,TBC,TBC
Carla Braden,TRUE,"Red Candy Wax Lips, 12 Individually Wrapped Lips",Concord Global Trading,Grocery_and_Gourmet_Food,17.5,1/1/18,1,Not good.,1. Votes - 0,carlabraden,N,TBC,TBC
D,TRUE,"Terrasoul Superfoods Acai Berry Powder (Freeze-dried, Organic), 4-ounce",Terrasoul Superfoods,Grocery_and_Gourmet_Food,11.49,1/1/18,5,This appears to be high quality acai powder. It ...,1. Votes - 0,d,N,TBC,TBC
SR,TRUE,Outward Hound Squeaker Matz Dog Toy,Outward Hound,Pet_Supplies,15.95,1/1/18,2,Not very durable,1. Votes - 0,sr,N,TBC,TBC
Kyot,TRUE,"Quaker Instant Oatmeal Select Starts Super Grains, Honey Almond, 6 Packets",Quaker,Prime_Pantry,4.99,1/1/18,5,Five Stars,1. Votes - 0,kyot,N,TBC,TBC
LegoGirl,TRUE,"Pacon Comic Sketch Book, 9&quot;X12&quot;, 40 Sheets",Pacon,Arts_Crafts_and_Sewing,15.16,1/1/18,2,Basic sketch book,2. Votes < 10,legogirl,N,TBC,TBC
Jimbo,TRUE,Williams Chili Seasoning Mix 18 oz,Williams,Grocery_and_Gourmet_Food,12.94,1/1/18,5,Five Stars,1. Votes - 0,jimbo,N,TBC,TBC
Bailey,FALSE,Swingline Precise Paper Punches (A7074037D),Swingline,Prime_Pantry,7.84,1/1/18,5,Swingline Desktop Hole Punch,1. Votes - 0,bailey,N,TBC,TBC
Hayes,TRUE,"Darice Party Supplies, 4.25 x 5.75, 72 Each",Darice,Arts_Crafts_and_Sewing,4.34,1/1/18,5,Five Stars,1. Votes - 0,hayes,N,TBC,TBC
Bmat,TRUE,"Grove Square Hot Cocoa, Milk Chocolate, 50 Single Serve Cups",Grove Square,Grocery_and_Gourmet_Food,46.95,1/1/18,5,Good buy and good taste,1. Votes - 0,bmat,N,TBC,TBC
MSN,TRUE,Prevue Hendryx Birdie Basics Clip on Mirror with Beads Bird Toy,Prevue Hendryx,Pet_Supplies,5.55,1/1/18,5,Cute little mirror.,1. Votes - 0,msn,N,TBC,TBC
Amazon Customer,TRUE,"Kind Bars, Madagascar Vanilla Almond, Gluten Free, Low Sugar, 1.4oz",KIND,Grocery_and_Gourmet_Food,14.79,1/1/18,5,Five Stars,1. Votes - 0,amazoncustomer,N,TBC,TBC
Mary Kean,TRUE,9Lives Variety Pack Favorites Wet Cat Food,9Lives,Pet_Supplies,8.1,1/1/18,5,7 cats so they will eat almost anything,1. Votes - 0,marykean,N,TBC,TBC
raczniak,TRUE,Zymox Enzymatic Shampoo for Itchy Inflamed Skin 12 oz.,Pet King Brands,Pet_Supplies,13.99,1/1/18,5,Smells great,1. Votes - 0,raczniak,N,TBC,TBC
Stephanie Bridges,TRUE,"Caza Trail Coffee, Dark Roast, 100 Single Serve Cups",Caza Trail,Grocery_and_Gourmet_Food,34.99,1/1/18,5,Great Coffee at a very affordable price.,1. Votes - 0,stephaniebridges,N,TBC,TBC
CW,TRUE,"Burt's Bees 100% Natural Moisturizing Lip Shimmer, Plum - 1 Tube",Burt's Bees,Prime_Pantry,4.39,1/1/18,5,LOVE the color,1. Votes - 0,cw,N,TBC,TBC
Bill,TRUE,"Caza Trail Coffee, Dark Roast, 100 Single Serve Cups",Caza Trail,Grocery_and_Gourmet_Food,34.99,1/1/18,4,Good considering the price,1. Votes - 0,bill,N,TBC,TBC
SWegener,TRUE,"Caza Trail Coffee, Dark Roast, 100 Single Serve Cups",Caza Trail,Grocery_and_Gourmet_Food,34.99,1/1/18,5,Great breakfast blend,1. Votes - 0,swegener,N,TBC,TBC
Lragone78,TRUE,Weruva B.F.F. - Best Feline Friend Grain-Free Wet Cat Food Cans,Weruva,Pet_Supplies,19.99,1/1/18,5,Kitty approved,1. Votes - 0,lragone78,N,TBC,TBC
Cheryl,TRUE,"Pepsi, Bottles 16.9 Fl Oz (pack of 6)",Pepsi,Prime_Pantry,2.5,1/1/18,5,Five Stars,1. Votes - 0,cheryl,N,TBC,TBC
Michael Sigers,TRUE,"ANCIENT ORGANICS 100% Organic Ghee from Grass-fed Cows, 32oz",Ancient Organics,Grocery_and_Gourmet_Food,39.95,1/1/18,5,The Best Ghee Ever Bar None,1. Votes - 0,michaelsigers,N,TBC,TBC
Francis Tapon,FALSE,"Kill Cliff Recovery Drink, Pomegranate Punch, 12 Oz Cans, 4 Count",Kill Cliff,Grocery_and_Gourmet_Food,14.99,1/1/18,5,Recovery Power! No BCAAs!,1. Votes - 0,francistapon,N,TBC,TBC
Jack O.,TRUE,"Granducale Italia Panettone Classico, 32 Ounce",Granducale,Grocery_and_Gourmet_Food,12.78,1/1/18,5,Delicious,1. Votes - 0,jacko,N,TBC,TBC
LakeLady47,TRUE,"Clover Takumi Bamboo Circular 36-Inch Knitting Needles, Size 6",Clover,Arts_Crafts_and_Sewing,9.31,1/1/18,5,Great Needles,1. Votes - 0,lakelady47,N,TBC,TBC
Ruby,TRUE,"ArtBin Solutions Small Box - Plastic Art and Craft Storage Container, 3003AB",ArtBin,Arts_Crafts_and_Sewing,5.84,1/1/18,5,Great little pen storage solution for portability,1. Votes - 0,ruby,N,TBC,TBC
AH,TRUE,"Anthony's Arrowroot Powder (5lb) Batch Tested Gluten-Free, Non-GMO",Anthony's,Grocery_and_Gourmet_Food,18.99,1/1/18,5,Five Stars,1. Votes - 0,ah,N,TBC,TBC
SnowDove,TRUE,"Supreme Tiny Friends Farm Chinchilla Bathing Sand, 52.8 fl. oz.",SupremePetfoods,Pet_Supplies,11.99,1/1/18,5,Hamster loves it!,1. Votes - 0,snowdove,N,TBC,TBC
A. Miller,TRUE,Zack &amp; Zoey Polyester Nor'easter Dog Blanket Coat,Zack & Zoey,Pet_Supplies,34.04,1/1/18,5,Fantastic jacket,1. Votes - 0,amiller,N,TBC,TBC
vicki worley,TRUE,Drymate Cat Litter Mat,Drymate,Pet_Supplies,10.99,1/1/18,2,thumbs down,1. Votes - 0,vickiworley,N,TBC,TBC
Myopia123,TRUE,"Simply Organic Vanilla Flavoring, 4 Ounce",Simply Organic,Grocery_and_Gourmet_Food,15.92,1/1/18,5,Great for vegan baking.,2. Votes < 10,myopia123,N,TBC,TBC
Ken,TRUE,Hear Doggy Flattie Ultrasonic Sqeaker Dog Toys,Hear Doggy,Pet_Supplies,8.98,1/1/18,5,No squeak and the dog loves it,1. Votes - 0,ken,N,TBC,TBC
Diane,TRUE,"Barilla Pasta, Fideo Cut Spaghetti, 16 Ounce",Barilla,Prime_Pantry,1.45,1/1/18,5,Five Stars,1. Votes - 0,diane,N,TBC,TBC
A. Klos,TRUE,Hear Doggy Flattie Ultrasonic Sqeaker Dog Toys,Hear Doggy,Pet_Supplies,8.98,1/1/18,1,Torn up in under 2 hours,1. Votes - 0,aklos,N,TBC,TBC
Kindle Customer,FALSE,"Barilla White Fiber Pasta, High Fiber Rotini Spiral Pasta, 12 Ounce",Barilla,Prime_Pantry,1.25,1/1/18,4,I like it.,1. Votes - 0,kindlecustomer,N,TBC,TBC
Cheryl,TRUE,"Campbell's Condensed Soup, Tomato, 10.75 oz, 6 Count",Campbell's,Prime_Pantry,5.88,1/1/18,5,Five Stars,1. Votes - 0,cheryl,N,TBC,TBC
CW,TRUE,"COVERGIRL Perfect Point Plus Eyeliner Pencil, Espresso 210 (1 Count) (Packaging May Vary) Self Sharpening Eyeliner Pencil with Soft Smudger Tip",COVERGIRL,Prime_Pantry,4.49,1/1/18,5,Five Stars,1. Votes - 0,cw,N,TBC,TBC
Linda R.,TRUE,"Martin/ F. Weber Bob Ross 150-Ml Oil Paint, Titanium White (R6110)",Martin & F. Weber,Arts_Crafts_and_Sewing,15.69,1/1/18,5,Five Stars,1. Votes - 0,lindar,N,TBC,TBC
Jai,TRUE,CandleScience Candle Scent Very Vanilla 4oz.,CandleScience,Arts_Crafts_and_Sewing,15.46,1/1/18,5,Great scent throw!,1. Votes - 0,jai,N,TBC,TBC
glassvolcano,TRUE,"Primula Tea Bag Buddy, Honeysuckle",Epoca,Grocery_and_Gourmet_Food,8.2,1/1/18,5,Very useful,1. Votes - 0,glassvolcano,N,TBC,TBC
Amanda Duffy,TRUE,"Swiffer Sweeper Wet Mop Pad Refills for Floor Mopping and Cleaning, All Purpose Multi Surface Floor Cleaning Product, Gain Scent, 24 Count",Swiffer,Prime_Pantry,7.97,1/1/18,5,Five Stars,1. Votes - 0,amandaduffy,N,TBC,TBC
USAGal,TRUE,"Dawn Dish Soap, Hand Renewal Dishwashing Liquid with Pomegranate Splash Scent, 28 oz",Dawn,Prime_Pantry,4.31,1/1/18,1,Not This Dawn,1. Votes - 0,usagal,N,TBC,TBC
"Peter M. Ross, Ph.D.",TRUE,"Fiskars 01-004761J Softgrip Scissors Straight Stainless Steel, 8 Inch",Fiskars,Prime_Pantry,6.49,1/1/18,4,Great product; reasonable price,1. Votes - 0,"petermross,phd",N,TBC,TBC
Vero,TRUE,"Organic Peppermint Herbal Tea, An intense taste of a perfect, plain peppermint tea &ndash; 2 Oz Bag",Greenhilltea,Grocery_and_Gourmet_Food,9,1/1/18,5,Great Chrysanthemum tea,1. Votes - 0,vero,N,TBC,TBC
Amazon Customer,TRUE,Omega One Cichlid Pellets - Medium Floating 6.5oz.,Omega One,Pet_Supplies,10.39,1/1/18,2,my fish (africans) don't like these.,1. Votes - 0,amazoncustomer,N,TBC,TBC
CW,TRUE,"Colgate Sensitive Toothpaste, Complete Protection, Mint - 6 ounce",Colgate,Prime_Pantry,3.97,1/1/18,4,... the price I can deal with a slightly less good product.,1. Votes - 0,cw,N,TBC,TBC
debi Houck,TRUE,"Lion Brand Yarn 831-106 Kitchen Cotton Yarn, Blueberry",Lion Brand Yarn,Arts_Crafts_and_Sewing,9.97,1/1/18,5,Five Stars,1. Votes - 0,debihouck,N,TBC,TBC
Cyn Hatmaker,TRUE,Uchida 90G-C Marvy Jewel Picker with Light Green Tip,UCHIDA,Arts_Crafts_and_Sewing,4.95,1/1/18,2,Doesn't stay sticky long.,1. Votes - 0,cynhatmaker,N,TBC,TBC
captaine23,TRUE,"SmartBones DreamBone Vegetable &amp; Chicken Dog Chews, Rawhide Free",DreamBone,Pet_Supplies,9.22,1/1/18,5,Five Stars,1. Votes - 0,captaine23,N,TBC,TBC
Bird,FALSE,"Dove Body Wash Pump, Deep Moisture, 34 oz",DOVE BODY WASH,Prime_Pantry,8.94,1/1/18,5,Five Stars,1. Votes - 0,bird,N,TBC,TBC
Cheryl,FALSE,"Dial Antibacterial Bar Soap, Spring Water, 4 Ounce, 8 Bars",Dial,Prime_Pantry,4.99,1/1/18,5,Five Stars,1. Votes - 0,cheryl,N,TBC,TBC
Jo,TRUE,NESTLE NIDO Fortificada Dry Milk 56.3 Ounce. Canister,Nido,Grocery_and_Gourmet_Food,16.19,1/1/18,5,Tastes great. Real milk,1. Votes - 0,jo,N,TBC,TBC
TN Mom,TRUE,Multicraft Imports KC182A Rubber Flatback Earring Back/Stopper 5mm 200/Pkg-,Multicraft Imports,Arts_Crafts_and_Sewing,4.95,1/1/18,5,Exactly what I needed,1. Votes - 0,tnmom,N,TBC,TBC
Diane,FALSE,"Planters Deluxe Mixed Nuts, Lightly Salted, 15.25 Ounce Canister",Planters,Prime_Pantry,8.99,1/1/18,5,Five Stars,1. Votes - 0,diane,N,TBC,TBC
Kimmers88,FALSE,"Dang Toasted Coconut Chips, Paleo, Gluten Free, Caramel Sea Salt, 3.17oz Bag, 1 Count",DANG,Prime_Pantry,3.98,1/1/18,4,Okay,1. Votes - 0,kimmers88,N,TBC,TBC
SoloPocono,TRUE,"Litter Genie Plus Pail, Ultimate Cat Litter Disposal System, Locks Away Odors, Includes One Refill, Silver",Litter Genie,Pet_Supplies,15.29,1/1/18,3,"Latches don't work right, cheaply made, terrible instructions",1. Votes - 0,solopocono,N,TBC,TBC
Sweens,TRUE,KONG Tires Extreme Dog Toy,KONG,Pet_Supplies,17.46,1/1/18,5,perfect for power chewers,1. Votes - 0,sweens,N,TBC,TBC
katydid,TRUE,"Green Mountain Coffee Roasters Southern Pecan Keurig Single-Serve K-Cup Pods, Light Roast Coffee, 24 Count",Green Mountain Coffee Roasters,Grocery_and_Gourmet_Food,14.99,1/1/18,3,Smooth but very strong pecan flavor.,1. Votes - 0,katydid,N,TBC,TBC
D. Griffin,TRUE,addi Click LACE Long Tips Interchangeable Knitting System,addi,Arts_Crafts_and_Sewing,95.9,1/1/18,5,Really great,1. Votes - 0,dgriffin,N,TBC,TBC
shun,TRUE," Wellness Soft Puppy Bites Natural Grain Free Puppy Training Treats, Lamb &amp; Salmon, 3-Ounce Bag ",Wellness Natural Pet Food,Pet_Supplies,2.99,1/1/18,5,It is good that its soft so that I can tire easily ...,1. Votes - 0,shun,N,TBC,TBC
Alicia Francis,TRUE,"Stereo Gaming Headphone, SADES SA708GT PS4 Gaming Headphone with Microphone (Blue)",SADES,Video_Games,13.99,1/1/18,4,It was great while it lasted,1. Votes - 0,aliciafrancis,N,TBC,TBC
MollyRose,TRUE,Sincerely Nuts Raw Cashew Pieces Unsalted- One Lb. Bag - Sensationally Scrumptious - Total Freshness - Filled with Healthy Nutrients- Kosher,Sincerely Nuts,Grocery_and_Gourmet_Food,10.99,1/1/18,5,GREAT TASTE,1. Votes - 0,mollyrose,N,TBC,TBC
LAS,TRUE,Aspen Pet Self Warming Beds,Petmate,Pet_Supplies,19.84,1/1/18,5,Kitties love these beds,1. Votes - 0,las,N,TBC,TBC
Anita,TRUE,Kaolin Clay 1 Pound,East and West,Arts_Crafts_and_Sewing,7.49,1/1/18,4,"Works fine, but this stuff is more devious than powdered ...",1. Votes - 0,anita,N,TBC,TBC
Kim B.,TRUE,"Victor Allen's Coffee K Cups, Morning Blend Single Light Roast Coffee, 42 Count, Keurig 2.0 Brewer Compatible",Victor Allen,Grocery_and_Gourmet_Food,19.14,1/1/18,5,Good Deal,1. Votes - 0,kimb,N,TBC,TBC
Maryellen,TRUE, SmartyKat Chickadee Chirp Cat Toy with Bird Sounds ,SmartyKat,Pet_Supplies,4.99,1/1/18,4,Four Stars,1. Votes - 0,maryellen,N,TBC,TBC
Gem,TRUE,Aspen Pet Self Warming Beds,Petmate,Pet_Supplies,19.84,1/1/18,5,Feral cat LOVES it... I think,2. Votes < 10,gem,N,TBC,TBC
elle.h.,TRUE, Maped Sensoft Left Handed Student Scissors with Flexible Handles 6.33&quot; / 15cm - Pointed (696510) ,Maped,Arts_Crafts_and_Sewing,8.99,1/1/18,5,Nice,1. Votes - 0,elleh,N,TBC,TBC
mishamigo,TRUE," Van Ness Large High Sides Cat Litter Pan, Assorted Colors",Van Ness,Pet_Supplies,19.77,1/1/18,5,Good for 1 cat only,1. Votes - 0,mishamigo,N,TBC,TBC
